"Sujeito";"Predicado";"Objeto"
"/index.php/Arryk_(Guard)";"hasAllegianceWith";"House Tyrell"
"/index.php/Arryk_(Guard)";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arryk_(Guard)";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arryk_(Guard)";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Arryk_(Guard)";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Arryk_(Guard)";"nameIs";"Arryk (Guard)"
"/index.php/Arson";"hasAlias";"Arson Iceaxe"
"/index.php/Arson";"Culture";"/index.php/Free_Folk"
"/index.php/Arson";"Culture";"Free Folk"
"/index.php/Arson";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arson";"appearsIn";"A Storm of Swords"
"/index.php/Arson";"nameIs";"Arson"
"/index.php/Arthor_Karstark";"hasAllegianceWith";"/index.php/House_Karstark"
"/index.php/Arthor_Karstark";"hasAllegianceWith";"House Karstark"
"/index.php/Arthor_Karstark";"Culture";"/index.php/Northmen"
"/index.php/Arthor_Karstark";"Culture";"Northmen"
"/index.php/Arthor_Karstark";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arthor_Karstark";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Arthor_Karstark";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Arthor_Karstark";"appearsIn";"The Winds of Winter (Appears)"
"/index.php/Arthor_Karstark";"nameIs";"Arthor Karstark"
"/index.php/Arthur_Ambrose";"titlesIs";"Lord"
"/index.php/Arthur_Ambrose";"hasAllegianceWith";"/index.php/House_Ambrose"
"/index.php/Arthur_Ambrose";"hasAllegianceWith";"House Ambrose"
"/index.php/Arthur_Ambrose";"spouse";"/index.php/Alysanne_Hightower"
"/index.php/Arthur_Ambrose";"spouse";"Alysanne Hightower"
"/index.php/Arthur_Ambrose";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arthur_Ambrose";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arthur_Ambrose";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arthur_Ambrose";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Arthur_Ambrose";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Arthur_Ambrose";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Arthur_Ambrose";"nameIs";"Arthur Ambrose"
"/index.php/Arthur_Dayne";"titlesIs";"/index.php/Knight"
"/index.php/Arthur_Dayne";"titlesIs";"/index.php/Sword_of_the_Morning"
"/index.php/Arthur_Dayne";"titlesIs";"Ser"
"/index.php/Arthur_Dayne";"titlesIs";"Sword of the Morning"
"/index.php/Arthur_Dayne";"hasAllegianceWith";"/index.php/House_Dayne"
"/index.php/Arthur_Dayne";"hasAllegianceWith";"/index.php/Kingsguard"
"/index.php/Arthur_Dayne";"hasAllegianceWith";"House Dayne"
"/index.php/Arthur_Dayne";"hasAllegianceWith";"Kingsguard"
"/index.php/Arthur_Dayne";"diedIn";"/index.php/Tower_of_Joy"
"/index.php/Arthur_Dayne";"diedIn";"In 283AC, at Tower of Joy"
"/index.php/Arthur_Dayne";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Arthur_Dayne";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Arthur_Dayne";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arthur_Dayne";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arthur_Dayne";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arthur_Dayne";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Arthur_Dayne";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Arthur_Dayne";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Arthur_Dayne";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Arthur_Dayne";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Arthur_Dayne";"nameIs";"Arthur Dayne"
"/index.php/Artos_Stark";"hasAlias";"Artos the Implacable"
"/index.php/Artos_Stark";"hasAllegianceWith";"/index.php/House_Stark"
"/index.php/Artos_Stark";"hasAllegianceWith";"House Stark"
"/index.php/Artos_Stark";"bornIn";"/index.php/Winterfell"
"/index.php/Artos_Stark";"bornIn";"At Winterfell"
"/index.php/Artos_Stark";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Artos_Stark";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Artos_Stark";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Artos_Stark";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Artos_Stark";"nameIs";"Artos Stark"
"/index.php/Arwood_Frey";"titlesIs";"Ser"
"/index.php/Arwood_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Arwood_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Arwood_Frey";"bornIn";"In or between 263AC and 281AC"
"/index.php/Arwood_Frey";"spouse";"/index.php/Ryella_Royce"
"/index.php/Arwood_Frey";"spouse";"Ryella Royce"
"/index.php/Arwood_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Arwood_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arwood_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arwood_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Arwood_Frey";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Arwood_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Arwood_Frey";"nameIs";"Arwood Frey"
"/index.php/Arwyn_Frey";"hasAllegianceWith";"/index.php/House_Frey"
"/index.php/Arwyn_Frey";"hasAllegianceWith";"House Frey"
"/index.php/Arwyn_Frey";"bornIn";"In 285AC"
"/index.php/Arwyn_Frey";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Arwyn_Frey";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arwyn_Frey";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arwyn_Frey";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arwyn_Frey";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Arwyn_Frey";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Arwyn_Frey";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Arwyn_Frey";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Arwyn_Frey";"nameIs";"Arwyn Frey"
"/index.php/Arwyn_Oakheart";"titlesIs";"Lady of Old Oak"
"/index.php/Arwyn_Oakheart";"hasAllegianceWith";"/index.php/House_Oakheart"
"/index.php/Arwyn_Oakheart";"hasAllegianceWith";"House Oakheart"
"/index.php/Arwyn_Oakheart";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Arwyn_Oakheart";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Arwyn_Oakheart";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arwyn_Oakheart";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arwyn_Oakheart";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arwyn_Oakheart";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Arwyn_Oakheart";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Arwyn_Oakheart";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Arwyn_Oakheart";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Arwyn_Oakheart";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Arwyn_Oakheart";"nameIs";"Arwyn Oakheart"
"/index.php/Arya_Stark";"hasAlias";"Arya Horseface"
"/index.php/Arya_Stark";"hasAlias";"Arya Underfoot"
"/index.php/Arya_Stark";"hasAlias";"Arry"
"/index.php/Arya_Stark";"hasAlias";"Lumpyface/Lumpyhead"
"/index.php/Arya_Stark";"hasAlias";"Weasel"
"/index.php/Arya_Stark";"hasAlias";"Nymeria/Nan"
"/index.php/Arya_Stark";"hasAlias";"Squab"
"/index.php/Arya_Stark";"hasAlias";"Salty"
"/index.php/Arya_Stark";"hasAlias";"Cat of the Canals"
"/index.php/Arya_Stark";"hasAlias";"Beth"
"/index.php/Arya_Stark";"hasAlias";"The Blind Girl"
"/index.php/Arya_Stark";"hasAlias";"The Ugly Little Girl"
"/index.php/Arya_Stark";"hasAlias";"Mercedene/Mercy"
"/index.php/Arya_Stark";"titlesIs";"Princess of Winterfell"
"/index.php/Arya_Stark";"hasAllegianceWith";"/index.php/House_Stark"
"/index.php/Arya_Stark";"hasAllegianceWith";"/index.php/Faceless_Men"
"/index.php/Arya_Stark";"hasAllegianceWith";"House Stark"
"/index.php/Arya_Stark";"hasAllegianceWith";"Faceless Men"
"/index.php/Arya_Stark";"Culture";"/index.php/Northmen"
"/index.php/Arya_Stark";"Culture";"Northmen"
"/index.php/Arya_Stark";"bornIn";"/index.php/Winterfell"
"/index.php/Arya_Stark";"bornIn";"In 289AC, at Winterfell"
"/index.php/Arya_Stark";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Arya_Stark";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Arya_Stark";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arya_Stark";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arya_Stark";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arya_Stark";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Arya_Stark";"appearsIn";"A Game of Thrones (POV)"
"/index.php/Arya_Stark";"appearsIn";"A Clash of Kings (POV)"
"/index.php/Arya_Stark";"appearsIn";"A Storm of Swords (POV)"
"/index.php/Arya_Stark";"appearsIn";"A Feast for Crows (POV)"
"/index.php/Arya_Stark";"appearsIn";"A Dance with Dragons (POV)"
"/index.php/Arya_Stark";"appearsIn";"The Winds of Winter (POV)"
"/index.php/Arya_Stark";"Played by";"Maisie Williams"
"/index.php/Arya_Stark";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_1"
"/index.php/Arya_Stark";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_2"
"/index.php/Arya_Stark";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Arya_Stark";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Arya_Stark";"appearsInSeason";"Season 1 | Season 2 | Season 3 | Season 4"
"/index.php/Arya_Stark";"nameIs";"Arya Stark"
"/index.php/Arys_Oakheart";"titlesIs";"/index.php/Knight"
"/index.php/Arys_Oakheart";"titlesIs";"Ser"
"/index.php/Arys_Oakheart";"hasAllegianceWith";"/index.php/House_Oakheart"
"/index.php/Arys_Oakheart";"hasAllegianceWith";"/index.php/Kingsguard"
"/index.php/Arys_Oakheart";"hasAllegianceWith";"House Oakheart"
"/index.php/Arys_Oakheart";"hasAllegianceWith";"Kingsguard"
"/index.php/Arys_Oakheart";"bornIn";"/index.php/Old_Oak"
"/index.php/Arys_Oakheart";"bornIn";"At Old Oak"
"/index.php/Arys_Oakheart";"diedIn";"/index.php/Dorne"
"/index.php/Arys_Oakheart";"diedIn";"In 300AC, at Dorne"
"/index.php/Arys_Oakheart";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Arys_Oakheart";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Arys_Oakheart";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Arys_Oakheart";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Arys_Oakheart";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Arys_Oakheart";"appearsIn";"A Game of Thrones (Appears)"
"/index.php/Arys_Oakheart";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Arys_Oakheart";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Arys_Oakheart";"appearsIn";"A Feast for Crows (POV)"
"/index.php/Arys_Oakheart";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Arys_Oakheart";"nameIs";"Arys Oakheart"
"/index.php/Asha_Greyjoy";"hasAlias";"Esgred"
"/index.php/Asha_Greyjoy";"hasAlias";"The Kraken's Daughter"
"/index.php/Asha_Greyjoy";"titlesIs";"/index.php/Black_Wind"
"/index.php/Asha_Greyjoy";"titlesIs";"/index.php/Deepwood_Motte"
"/index.php/Asha_Greyjoy";"titlesIs";"Captain of the Black Wind"
"/index.php/Asha_Greyjoy";"titlesIs";"Conqueror of Deepwood Motte"
"/index.php/Asha_Greyjoy";"hasAllegianceWith";"/index.php/House_Greyjoy"
"/index.php/Asha_Greyjoy";"hasAllegianceWith";"/index.php/House_Ironmaker"
"/index.php/Asha_Greyjoy";"hasAllegianceWith";"House Greyjoy"
"/index.php/Asha_Greyjoy";"hasAllegianceWith";"House Ironmaker (forced marriage)"
"/index.php/Asha_Greyjoy";"Culture";"/index.php/Ironborn"
"/index.php/Asha_Greyjoy";"Culture";"Ironborn"
"/index.php/Asha_Greyjoy";"bornIn";"/index.php/Pyke"
"/index.php/Asha_Greyjoy";"bornIn";"In 275AC or 276AC, at Pyke"
"/index.php/Asha_Greyjoy";"spouse";"/index.php/Erik_Ironmaker"
"/index.php/Asha_Greyjoy";"spouse";"Erik Ironmaker"
"/index.php/Asha_Greyjoy";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Asha_Greyjoy";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Asha_Greyjoy";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Asha_Greyjoy";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Asha_Greyjoy";"appearsIn";"/index.php/The_Winds_of_Winter"
"/index.php/Asha_Greyjoy";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Asha_Greyjoy";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Asha_Greyjoy";"appearsIn";"A Feast for Crows (POV)"
"/index.php/Asha_Greyjoy";"appearsIn";"A Dance with Dragons (POV)"
"/index.php/Asha_Greyjoy";"appearsIn";"The Winds of Winter (Appears)"
"/index.php/Asha_Greyjoy";"Played by";"Gemma Whelan"
"/index.php/Asha_Greyjoy";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_2"
"/index.php/Asha_Greyjoy";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_3"
"/index.php/Asha_Greyjoy";"appearsInSeason";"/index.php/Game_of_Thrones_-_Season_4"
"/index.php/Asha_Greyjoy";"appearsInSeason";"Season 2 | Season 3 | Season 4"
"/index.php/Asha_Greyjoy";"nameIs";"Asha Greyjoy"
"/index.php/Ashara_Dayne";"hasAllegianceWith";"/index.php/House_Dayne"
"/index.php/Ashara_Dayne";"hasAllegianceWith";"House Dayne"
"/index.php/Ashara_Dayne";"Culture";"/index.php/Westeros"
"/index.php/Ashara_Dayne";"Culture";"Westeros"
"/index.php/Ashara_Dayne";"diedIn";"/index.php/Starfall"
"/index.php/Ashara_Dayne";"diedIn";"In 283AC, at Starfall"
"/index.php/Ashara_Dayne";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Ashara_Dayne";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Ashara_Dayne";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Ashara_Dayne";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Ashara_Dayne";"appearsIn";"A Game of Thrones (Mentioned)"
"/index.php/Ashara_Dayne";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Ashara_Dayne";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Ashara_Dayne";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Ashara_Dayne";"nameIs";"Ashara Dayne"
"/index.php/Lord_Ashford";"titlesIs";"/index.php/Ashford"
"/index.php/Lord_Ashford";"titlesIs";"Lord of Ashford"
"/index.php/Lord_Ashford";"hasAllegianceWith";"/index.php/House_Ashford"
"/index.php/Lord_Ashford";"hasAllegianceWith";"House Ashford"
"/index.php/Lord_Ashford";"appearsIn";"/index.php/The_Hedge_Knight"
"/index.php/Lord_Ashford";"appearsIn";"The Hedge Knight (Appears)"
"/index.php/Lord_Ashford";"nameIs";"Lord Ashford"
"/index.php/Assadora_of_Ibben";"hasAlias";"Assadora of Ibben"
"/index.php/Assadora_of_Ibben";"Culture";"/index.php/Ibben"
"/index.php/Assadora_of_Ibben";"Culture";"Ibbenese"
"/index.php/Assadora_of_Ibben";"bornIn";"At Ibben"
"/index.php/Assadora_of_Ibben";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Assadora_of_Ibben";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Assadora_of_Ibben";"nameIs";"Assadora of Ibben"
"/index.php/Aubrey_Ambrose";"titlesIs";"/index.php/Knight"
"/index.php/Aubrey_Ambrose";"titlesIs";"Ser"
"/index.php/Aubrey_Ambrose";"hasAllegianceWith";"/index.php/House_Ambrose"
"/index.php/Aubrey_Ambrose";"hasAllegianceWith";"House Ambrose"
"/index.php/Aubrey_Ambrose";"appearsIn";"/index.php/The_Sworn_Sword"
"/index.php/Aubrey_Ambrose";"appearsIn";"The Sworn Sword (Mentioned)"
"/index.php/Aubrey_Ambrose";"nameIs";"Aubrey Ambrose"
"/index.php/Aurane_Waters";"hasAlias";"Bastard of Driftmark"
"/index.php/Aurane_Waters";"titlesIs";"Grand Admiral (Master of Ships)"
"/index.php/Aurane_Waters";"titlesIs";"Lord Waters"
"/index.php/Aurane_Waters";"titlesIs";"Lord of the Waters"
"/index.php/Aurane_Waters";"hasAllegianceWith";"/index.php/House_Velaryon"
"/index.php/Aurane_Waters";"hasAllegianceWith";"House Velaryon"
"/index.php/Aurane_Waters";"bornIn";"In 277AC or 278AC"
"/index.php/Aurane_Waters";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Aurane_Waters";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Aurane_Waters";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Aurane_Waters";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Aurane_Waters";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Aurane_Waters";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Aurane_Waters";"appearsIn";"A Feast for Crows (Appears)"
"/index.php/Aurane_Waters";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Aurane_Waters";"nameIs";"Aurane Waters"
"/index.php/Axell_Florent";"titlesIs";"Ser"
"/index.php/Axell_Florent";"titlesIs";"Hand of the Queen"
"/index.php/Axell_Florent";"hasAllegianceWith";"/index.php/House_Florent"
"/index.php/Axell_Florent";"hasAllegianceWith";"/index.php/Queen%27s_Men"
"/index.php/Axell_Florent";"hasAllegianceWith";"House Florent"
"/index.php/Axell_Florent";"hasAllegianceWith";"Queen's Men"
"/index.php/Axell_Florent";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Axell_Florent";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Axell_Florent";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Axell_Florent";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Axell_Florent";"appearsIn";"A Clash of Kings (Appears)"
"/index.php/Axell_Florent";"appearsIn";"A Storm of Swords (Appears)"
"/index.php/Axell_Florent";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Axell_Florent";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Axell_Florent";"nameIs";"Axell Florent"
"/index.php/Ayrmidon";"Culture";"/index.php/Valyria"
"/index.php/Ayrmidon";"Culture";"Valyrian"
"/index.php/Ayrmidon";"appearsIn";"/index.php/A_Game_of_Thrones"
"/index.php/Ayrmidon";"appearsIn";"A Game of Thrones"
"/index.php/Ayrmidon";"nameIs";"Ayrmidon"
"/index.php/Azzak";"titlesIs";"Cupbearer"
"/index.php/Azzak";"hasAllegianceWith";"/index.php/House_of_Ghazeen"
"/index.php/Azzak";"hasAllegianceWith";"House of Ghazeen"
"/index.php/Azzak";"Culture";"/index.php/Ghis"
"/index.php/Azzak";"Culture";"Ghiscari"
"/index.php/Azzak";"bornIn";"/index.php/Meereen"
"/index.php/Azzak";"bornIn";"At Meereen"
"/index.php/Azzak";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Azzak";"appearsIn";"A Dance with Dragons (Appears)"
"/index.php/Azzak";"nameIs";"Azzak"
"/index.php/Azor_Ahai";"hasAlias";"Warrior of Light"
"/index.php/Azor_Ahai";"hasAlias";"Son of Fire"
"/index.php/Azor_Ahai";"hasAlias";"Warrior of Fire"
"/index.php/Azor_Ahai";"Culture";"/index.php/Asshai"
"/index.php/Azor_Ahai";"Culture";"Asshai"
"/index.php/Azor_Ahai";"spouse";"/index.php/Nissa_Nissa"
"/index.php/Azor_Ahai";"spouse";"Nissa Nissa"
"/index.php/Azor_Ahai";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Azor_Ahai";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Azor_Ahai";"appearsIn";"/index.php/A_Feast_for_Crows"
"/index.php/Azor_Ahai";"appearsIn";"/index.php/A_Dance_with_Dragons"
"/index.php/Azor_Ahai";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Azor_Ahai";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Azor_Ahai";"appearsIn";"A Feast for Crows (Mentioned)"
"/index.php/Azor_Ahai";"appearsIn";"A Dance with Dragons (Mentioned)"
"/index.php/Azor_Ahai";"nameIs";"Azor Ahai"
"/index.php/Bael";"hasAlias";"Bael the Bard"
"/index.php/Bael";"hasAlias";"Sygerrik of Skagos"
"/index.php/Bael";"titlesIs";"/index.php/King-Beyond-the-Wall"
"/index.php/Bael";"titlesIs";"King-Beyond-the-Wall"
"/index.php/Bael";"Culture";"/index.php/Free_folk"
"/index.php/Bael";"Culture";"Free folk"
"/index.php/Bael";"appearsIn";"/index.php/A_Clash_of_Kings"
"/index.php/Bael";"appearsIn";"/index.php/A_Storm_of_Swords"
"/index.php/Bael";"appearsIn";"A Clash of Kings (Mentioned)"
"/index.php/Bael";"appearsIn";"A Storm of Swords (Mentioned)"
"/index.php/Bael";"nameIs";"Bael"
"/index.php/Baela_Targaryen";"titlesIs";"Lady"
"/index.php/Baela_Targaryen";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Baela_Targaryen";"hasAllegianceWith";"/index.php/The_blacks"
"/index.php/Baela_Targaryen";"hasAllegianceWith";"House Targaryen"
"/index.php/Baela_Targaryen";"hasAllegianceWith";"The blacks"
"/index.php/Baela_Targaryen";"hasRace";"/index.php/Valyria"
"/index.php/Baela_Targaryen";"hasRace";"Valyrian"
"/index.php/Baela_Targaryen";"Culture";"/index.php/Valyria"
"/index.php/Baela_Targaryen";"Culture";"Valyrian"
"/index.php/Baela_Targaryen";"bornIn";"/index.php/Pentos"
"/index.php/Baela_Targaryen";"bornIn";"In 116AC, at Pentos"
"/index.php/Baela_Targaryen";"appearsIn";"/index.php/The_Princess_and_the_Queen"
"/index.php/Baela_Targaryen";"appearsIn";"The Princess and the Queen (Appears)"
"/index.php/Baela_Targaryen";"nameIs";"Baela Targaryen"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"hasAllegianceWith";"/index.php/House_Targaryen"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"hasAllegianceWith";"House Targaryen"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"hasRace";"/index.php/Valyria"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"hasRace";"Valyrian"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"Culture";"/index.php/Valyria"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"Culture";"Valyrian"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"bornIn";"/index.php/Dragonstone"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"bornIn";"At Dragonstone"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"appearsIn";"/index.php/The_World_of_Ice_and_Fire"
"/index.php/Baelon_Targaryen_(son_of_Aerys)";"appearsIn";"The World of Ice and Fire"
