"Sujeito";"Predicado";"Objeto"
"/index.php/Harmune";"Allegiance";"Night's Watch"
"/index.php/Harmune";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harmune";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harmune";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harmune";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harmune";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Harmune";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harmune";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Harmune";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harmune";"name";"Harmune"
"/index.php/Harodon";"Title";"Archmaester"
"/index.php/Harodon";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harodon";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harodon";"name";"Harodon"
"/index.php/Harra";"Allegiance";"/index.php/House_Whent"
"/index.php/Harra";"Allegiance";"House Whent"
"/index.php/Harra";"Died";"/index.php/Harrenhal"
"/index.php/Harra";"Died";"In 299AC, at Harrenhal"
"/index.php/Harra";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Harra";"Book(s)";"A Clash of Kings"
"/index.php/Harra";"name";"Harra"
"/index.php/Harrag_Hoare";"Title";"/index.php/Iron_King"
"/index.php/Harrag_Hoare";"Title";"Iron King"
"/index.php/Harrag_Hoare";"Title";"King of the Iron Islands"
"/index.php/Harrag_Hoare";"Allegiance";"/index.php/House_Hoare"
"/index.php/Harrag_Hoare";"Allegiance";"House Hoare"
"/index.php/Harrag_Hoare";"Culture";"/index.php/Ironborn"
"/index.php/Harrag_Hoare";"Culture";"Ironborn"
"/index.php/Harrag_Hoare";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harrag_Hoare";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harrag_Hoare";"name";"Harrag Hoare"
"/index.php/Harrag_Sharp";"Alias";"Harrag Sheepstealer"
"/index.php/Harrag_Sharp";"Allegiance";"/index.php/House_Sharp"
"/index.php/Harrag_Sharp";"Allegiance";"House Sharp"
"/index.php/Harrag_Sharp";"Culture";"/index.php/Ironborn"
"/index.php/Harrag_Sharp";"Culture";"Ironborn"
"/index.php/Harrag_Sharp";"Died";"/index.php/Sack_of_Winterfell"
"/index.php/Harrag_Sharp";"Died";"In 299AC, at Winterfell"
"/index.php/Harrag_Sharp";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Harrag_Sharp";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Harrag_Sharp";"name";"Harrag Sharp"
"/index.php/Harras_Harlaw";"Alias";"The Knight of Grey Garden"
"/index.php/Harras_Harlaw";"Title";"Ser"
"/index.php/Harras_Harlaw";"Title";"Lord of Greyshield"
"/index.php/Harras_Harlaw";"Allegiance";"/index.php/House_Harlaw_of_Grey_Garden"
"/index.php/Harras_Harlaw";"Allegiance";"House Harlaw of Grey Garden"
"/index.php/Harras_Harlaw";"Culture";"/index.php/Ironborn"
"/index.php/Harras_Harlaw";"Culture";"Ironborn"
"/index.php/Harras_Harlaw";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harras_Harlaw";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harras_Harlaw";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Harras_Harlaw";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harras_Harlaw";"name";"Harras Harlaw"
"/index.php/Harren_Botley";"Allegiance";"/index.php/House_Botley"
"/index.php/Harren_Botley";"Allegiance";"House Botley"
"/index.php/Harren_Botley";"Culture";"/index.php/Ironborn"
"/index.php/Harren_Botley";"Culture";"Ironborn"
"/index.php/Harren_Botley";"Died";"/index.php/Siege_of_Moat_Cailin"
"/index.php/Harren_Botley";"Died";"In 299AC, at Moat Cailin"
"/index.php/Harren_Botley";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harren_Botley";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harren_Botley";"name";"Harren Botley"
"/index.php/Harren_Half-Hoare";"Culture";"/index.php/Ironborn"
"/index.php/Harren_Half-Hoare";"Culture";"Ironborn"
"/index.php/Harren_Half-Hoare";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harren_Half-Hoare";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harren_Half-Hoare";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harren_Half-Hoare";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harren_Half-Hoare";"name";"Harren Half-Hoare"
"/index.php/Harren_Hoare";"Full Name";"Harren Hoare"
"/index.php/Harren_Hoare";"Alias";"Harren the Black"
"/index.php/Harren_Hoare";"Alias";"Black Harren"
"/index.php/Harren_Hoare";"Other Titles";"/index.php/Iron_King"
"/index.php/Harren_Hoare";"Other Titles";"/index.php/King_of_the_Trident"
"/index.php/Harren_Hoare";"Other Titles";"Iron King"
"/index.php/Harren_Hoare";"Other Titles";"King of the the Riverlands"
"/index.php/Harren_Hoare";"Died in";"/index.php/Harrenhal"
"/index.php/Harren_Hoare";"Died in";"1AC, at Harrenhal"
"/index.php/Harren_Hoare";"Culture";"/index.php/Ironborn"
"/index.php/Harren_Hoare";"Culture";"Ironborn"
"/index.php/Harren_Hoare";"Royal House";"/index.php/House_Hoare"
"/index.php/Harren_Hoare";"Royal House";"House Hoare"
"/index.php/Harren_Hoare";"Predecessor";"Unknown"
"/index.php/Harren_Hoare";"Successor";"None"
"/index.php/Harren_Hoare";"Books";"/index.php/A_Game_of_Thrones"
"/index.php/Harren_Hoare";"Books";"/index.php/A_Clash_of_Kings"
"/index.php/Harren_Hoare";"Books";"/index.php/A_Storm_of_Swords"
"/index.php/Harren_Hoare";"Books";"/index.php/A_Feast_for_Crows"
"/index.php/Harren_Hoare";"Books";"A Game of Thrones (Mentioned)"
"/index.php/Harren_Hoare";"Books";"A Clash of Kings (Mentioned)"
"/index.php/Harren_Hoare";"Books";"A Storm of Swords (Mentioned)"
"/index.php/Harren_Hoare";"Books";"A Feast for Crows (Mentioned)"
"/index.php/Harren_Hoare";"name";"Harren Hoare"
"/index.php/Harrion_Karstark";"Alias";"Harry"
"/index.php/Harrion_Karstark";"Title";"/index.php/Karhold"
"/index.php/Harrion_Karstark";"Title";"Lord of Karhold"
"/index.php/Harrion_Karstark";"Allegiance";"/index.php/House_Karstark"
"/index.php/Harrion_Karstark";"Allegiance";"House Karstark"
"/index.php/Harrion_Karstark";"Culture";"/index.php/Northmen"
"/index.php/Harrion_Karstark";"Culture";"Northmen"
"/index.php/Harrion_Karstark";"Born";"/index.php/Karhold"
"/index.php/Harrion_Karstark";"Born";"At Karhold"
"/index.php/Harrion_Karstark";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Harrion_Karstark";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Harrion_Karstark";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harrion_Karstark";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harrion_Karstark";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harrion_Karstark";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Harrion_Karstark";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Harrion_Karstark";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Harrion_Karstark";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harrion_Karstark";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harrion_Karstark";"name";"Harrion Karstark"
"/index.php/Harrold_Hardyng";"Alias";"Harry the Heir"
"/index.php/Harrold_Hardyng";"Alias";"The Young Falcon"
"/index.php/Harrold_Hardyng";"Title";"/index.php/Knight"
"/index.php/Harrold_Hardyng";"Title";"Ser"
"/index.php/Harrold_Hardyng";"Allegiance";"/index.php/House_Hardyng"
"/index.php/Harrold_Hardyng";"Allegiance";"/index.php/House_Arryn"
"/index.php/Harrold_Hardyng";"Allegiance";"House Hardyng"
"/index.php/Harrold_Hardyng";"Allegiance";"House Arryn"
"/index.php/Harrold_Hardyng";"Born";"In 285AC"
"/index.php/Harrold_Hardyng";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harrold_Hardyng";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harrold_Hardyng";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harrold_Hardyng";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harrold_Hardyng";"name";"Harrold Hardyng"
"/index.php/Harrold_Osgrey";"Title";"Ser"
"/index.php/Harrold_Osgrey";"Allegiance";"/index.php/House_Osgrey"
"/index.php/Harrold_Osgrey";"Allegiance";"House Osgrey"
"/index.php/Harrold_Osgrey";"Died";"/index.php/Redgrass_Field"
"/index.php/Harrold_Osgrey";"Died";"At the Redgrass Field"
"/index.php/Harrold_Osgrey";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Harrold_Osgrey";"Book(s)";"The Sworn Sword (Mentioned)"
"/index.php/Harrold_Osgrey";"name";"Harrold Osgrey"
"/index.php/Harrold_Westerling";"Title";"/index.php/Knight"
"/index.php/Harrold_Westerling";"Title";"/index.php/Lord_Commander_of_the_Kingsguard"
"/index.php/Harrold_Westerling";"Title";"Ser"
"/index.php/Harrold_Westerling";"Title";"Lord Commander of the Kingsguard"
"/index.php/Harrold_Westerling";"Allegiance";"/index.php/House_Westerling"
"/index.php/Harrold_Westerling";"Allegiance";"/index.php/Kingsguard"
"/index.php/Harrold_Westerling";"Allegiance";"House Westerling"
"/index.php/Harrold_Westerling";"Allegiance";"Kingsguard"
"/index.php/Harrold_Westerling";"Died";"In 112AC"
"/index.php/Harrold_Westerling";"Book(s)";"/index.php/The_Rogue_Prince"
"/index.php/Harrold_Westerling";"Book(s)";"The Rogue Prince (Mentioned)"
"/index.php/Harrold_Westerling";"name";"Harrold Westerling"
"/index.php/Harry_Sawyer";"Title";"/index.php/Knight"
"/index.php/Harry_Sawyer";"Title";"Ser"
"/index.php/Harry_Sawyer";"Allegiance";"/index.php/House_Sawyer"
"/index.php/Harry_Sawyer";"Allegiance";"House Sawyer"
"/index.php/Harry_Sawyer";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harry_Sawyer";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harry_Sawyer";"name";"Harry Sawyer"
"/index.php/Harry_Strickland";"Alias";"Homeless Harry Strickland"
"/index.php/Harry_Strickland";"Title";"Captain-General"
"/index.php/Harry_Strickland";"Allegiance";"/index.php/House_Strickland"
"/index.php/Harry_Strickland";"Allegiance";"/index.php/Golden_Company"
"/index.php/Harry_Strickland";"Allegiance";"House Strickland"
"/index.php/Harry_Strickland";"Allegiance";"Golden Company"
"/index.php/Harry_Strickland";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harry_Strickland";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Harry_Strickland";"name";"Harry Strickland"
"/index.php/Harsley";"Died";"/index.php/Pennytree"
"/index.php/Harsley";"Died";"In 299AC, at Pennytree"
"/index.php/Harsley";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harsley";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harsley";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Harsley";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harsley";"name";"Harsley"
"/index.php/Harwin";"Allegiance";"/index.php/House_Stark"
"/index.php/Harwin";"Allegiance";"/index.php/Brotherhood_Without_Banners"
"/index.php/Harwin";"Allegiance";"House Stark"
"/index.php/Harwin";"Allegiance";"Brotherhood Without Banners"
"/index.php/Harwin";"Culture";"/index.php/Northmen"
"/index.php/Harwin";"Culture";"Northmen"
"/index.php/Harwin";"Born";"In 271AC or later"
"/index.php/Harwin";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Harwin";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Harwin";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harwin";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harwin";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harwin";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Harwin";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Harwin";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Harwin";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Harwin";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harwin";"name";"Harwin"
"/index.php/Harwin_Strong";"Alias";"Breakbones"
"/index.php/Harwin_Strong";"Alias";"Brokenbones"
"/index.php/Harwin_Strong";"Title";"/index.php/Knight"
"/index.php/Harwin_Strong";"Title";"/index.php/City_Watch_of_King%27s_Landing"
"/index.php/Harwin_Strong";"Title";"Ser"
"/index.php/Harwin_Strong";"Title";"Captain"
"/index.php/Harwin_Strong";"Allegiance";"/index.php/House_Strong"
"/index.php/Harwin_Strong";"Allegiance";"/index.php/City_Watch_of_King%27s_Landing"
"/index.php/Harwin_Strong";"Allegiance";"/index.php/Rhaenyra_Targaryen"
"/index.php/Harwin_Strong";"Allegiance";"/index.php/The_blacks"
"/index.php/Harwin_Strong";"Allegiance";"House Strong"
"/index.php/Harwin_Strong";"Allegiance";"City Watch of King's Landing"
"/index.php/Harwin_Strong";"Allegiance";"Rhaenyra Targaryen"
"/index.php/Harwin_Strong";"Allegiance";"The blacks"
"/index.php/Harwin_Strong";"Born";"In 90AC or before"
"/index.php/Harwin_Strong";"Died";"/index.php/Harrenhal"
"/index.php/Harwin_Strong";"Died";"In 120AC, at Harrenhal"
"/index.php/Harwin_Strong";"Book(s)";"/index.php/The_Rogue_Prince"
"/index.php/Harwin_Strong";"Book(s)";"/index.php/The_Princess_and_the_Queen"
"/index.php/Harwin_Strong";"Book(s)";"The Rogue Prince (Appears)"
"/index.php/Harwin_Strong";"Book(s)";"The Princess and the Queen (Mentioned)"
"/index.php/Harwin_Strong";"name";"Harwin Strong"
"/index.php/Harwood_Fell";"Title";"/index.php/Felwood"
"/index.php/Harwood_Fell";"Title";"Lord of Felwood"
"/index.php/Harwood_Fell";"Allegiance";"/index.php/House_Fell"
"/index.php/Harwood_Fell";"Allegiance";"/index.php/Queen%27s_Men"
"/index.php/Harwood_Fell";"Allegiance";"House Fell"
"/index.php/Harwood_Fell";"Allegiance";"Queen's Men"
"/index.php/Harwood_Fell";"Died";"/index.php/The_North"
"/index.php/Harwood_Fell";"Died";"In 300AC, at The North"
"/index.php/Harwood_Fell";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harwood_Fell";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harwood_Fell";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harwood_Fell";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Harwood_Fell";"name";"Harwood Fell"
"/index.php/Harwood_Stout";"Title";"Lord"
"/index.php/Harwood_Stout";"Allegiance";"/index.php/House_Stout"
"/index.php/Harwood_Stout";"Allegiance";"/index.php/House_Dustin"
"/index.php/Harwood_Stout";"Allegiance";"House Stout"
"/index.php/Harwood_Stout";"Allegiance";"House Dustin"
"/index.php/Harwood_Stout";"Culture";"/index.php/Northmen"
"/index.php/Harwood_Stout";"Culture";"Northmen"
"/index.php/Harwood_Stout";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harwood_Stout";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harwood_Stout";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harwood_Stout";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Harwood_Stout";"name";"Harwood Stout"
"/index.php/Harwyn_Hoare";"Full Name";"Harwyn Hoare"
"/index.php/Harwyn_Hoare";"Other Titles";"King of the Isles and the Riverlands"
"/index.php/Harwyn_Hoare";"Royal House";"/index.php/House_Hoare"
"/index.php/Harwyn_Hoare";"Royal House";"House Hoare"
"/index.php/Harwyn_Hoare";"Books";"/index.php/A_Game_of_Thrones"
"/index.php/Harwyn_Hoare";"Books";"A Game of Thrones (Mentioned)"
"/index.php/Harwyn_Hoare";"name";"Harwyn Hoare"
"/index.php/Harwyn_Plumm";"Alias";"Hardstone"
"/index.php/Harwyn_Plumm";"Title";"/index.php/Knight"
"/index.php/Harwyn_Plumm";"Title";"Ser"
"/index.php/Harwyn_Plumm";"Allegiance";"/index.php/House_Plumm"
"/index.php/Harwyn_Plumm";"Allegiance";"House Plumm"
"/index.php/Harwyn_Plumm";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harwyn_Plumm";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harwyn_Plumm";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Harwyn_Plumm";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harwyn_Plumm";"name";"Harwyn Plumm"
"/index.php/Harys_Haigh";"Title";"/index.php/Knight"
"/index.php/Harys_Haigh";"Title";"Ser"
"/index.php/Harys_Haigh";"Allegiance";"/index.php/House_Haigh"
"/index.php/Harys_Haigh";"Allegiance";"/index.php/House_Frey"
"/index.php/Harys_Haigh";"Allegiance";"House Haigh"
"/index.php/Harys_Haigh";"Allegiance";"House Frey"
"/index.php/Harys_Haigh";"Born";"In or between 254AC and 282AC"
"/index.php/Harys_Haigh";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Harys_Haigh";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harys_Haigh";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harys_Haigh";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Harys_Haigh";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Harys_Haigh";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Harys_Haigh";"name";"Harys Haigh"
"/index.php/Harys_Swyft";"Title";"/index.php/Knight"
"/index.php/Harys_Swyft";"Title";"/index.php/Hand_of_the_King"
"/index.php/Harys_Swyft";"Title";"/index.php/Master_of_coin"
"/index.php/Harys_Swyft";"Title";"Ser"
"/index.php/Harys_Swyft";"Title";"Hand of the King"
"/index.php/Harys_Swyft";"Title";"Master of coin"
"/index.php/Harys_Swyft";"Title";"Lord treasurer"
"/index.php/Harys_Swyft";"Allegiance";"/index.php/House_Swyft"
"/index.php/Harys_Swyft";"Allegiance";"House Swyft"
"/index.php/Harys_Swyft";"Book(s)";"/index.php/A_Game_of_Thrones"
"/index.php/Harys_Swyft";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Harys_Swyft";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Harys_Swyft";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Harys_Swyft";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Harys_Swyft";"Book(s)";"/index.php/The_Winds_of_Winter"
"/index.php/Harys_Swyft";"Book(s)";"A Game of Thrones (Appears)"
"/index.php/Harys_Swyft";"Book(s)";"A Clash of Kings (Appears)"
"/index.php/Harys_Swyft";"Book(s)";"A Storm of Swords (Appears)"
"/index.php/Harys_Swyft";"Book(s)";"A Feast for Crows (Appears)"
"/index.php/Harys_Swyft";"Book(s)";"A Dance with Dragons (Appears)"
"/index.php/Harys_Swyft";"Book(s)";"The Winds of Winter (Appears)"
"/index.php/Harys_Swyft";"name";"Harys Swyft"
"/index.php/Hayhead";"Allegiance";"/index.php/House_Stark"
"/index.php/Hayhead";"Allegiance";"House Stark"
"/index.php/Hayhead";"Culture";"/index.php/Northmen"
"/index.php/Hayhead";"Culture";"Northmen"
"/index.php/Hayhead";"Book(s)";"/index.php/A_Clash_of_Kings"
"/index.php/Hayhead";"Book(s)";"A Clash of Kings (Mentioned)"
"/index.php/Hayhead";"name";"Hayhead"
"/index.php/Hazrak_zo_Loraq";"Alias";"The Handsome"
"/index.php/Hazrak_zo_Loraq";"Allegiance";"/index.php/House_of_Loraq"
"/index.php/Hazrak_zo_Loraq";"Allegiance";"House of Loraq"
"/index.php/Hazrak_zo_Loraq";"Culture";"/index.php/Ghis"
"/index.php/Hazrak_zo_Loraq";"Culture";"Ghiscari"
"/index.php/Hazrak_zo_Loraq";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Hazrak_zo_Loraq";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Hazrak_zo_Loraq";"name";"Hazrak zo Loraq"
"/index.php/Hazzea";"Culture";"/index.php/Ghis"
"/index.php/Hazzea";"Culture";"Ghiscari"
"/index.php/Hazzea";"Born";"In 295AC or 296AC"
"/index.php/Hazzea";"Died";"/index.php/Meereen"
"/index.php/Hazzea";"Died";"In 300AC, at plains outside Meereen"
"/index.php/Hazzea";"Book(s)";"/index.php/A_Dance_with_Dragons"
"/index.php/Hazzea";"Book(s)";"A Dance with Dragons (Mentioned)"
"/index.php/Hazzea";"name";"Hazzea"
"/index.php/Helaena_Targaryen";"Title";"Queen"
"/index.php/Helaena_Targaryen";"Allegiance";"/index.php/House_Targaryen"
"/index.php/Helaena_Targaryen";"Allegiance";"/index.php/The_Greens"
"/index.php/Helaena_Targaryen";"Allegiance";"House Targaryen"
"/index.php/Helaena_Targaryen";"Allegiance";"The Greens"
"/index.php/Helaena_Targaryen";"Born";"In 109AC"
"/index.php/Helaena_Targaryen";"Died";"/index.php/King%27s_Landing"
"/index.php/Helaena_Targaryen";"Died";"In 130AC, at King's Landing"
"/index.php/Helaena_Targaryen";"Spouse";"/index.php/Aegon_II_Targaryen"
"/index.php/Helaena_Targaryen";"Spouse";"King Aegon II"
"/index.php/Helaena_Targaryen";"Book(s)";"/index.php/The_Rogue_Prince"
"/index.php/Helaena_Targaryen";"Book(s)";"/index.php/The_Princess_and_the_Queen"
"/index.php/Helaena_Targaryen";"Book(s)";"The Rogue Prince (Mentioned)"
"/index.php/Helaena_Targaryen";"Book(s)";"The Princess and the Queen (Mentioned)"
"/index.php/Helaena_Targaryen";"name";"Helaena Targaryen"
"/index.php/Helicent_Uffering";"Allegiance";"/index.php/House_Uffering"
"/index.php/Helicent_Uffering";"Allegiance";"House Uffering"
"/index.php/Helicent_Uffering";"Born";"In 171AC (roughly)"
"/index.php/Helicent_Uffering";"Book(s)";"/index.php/The_Sworn_Sword"
"/index.php/Helicent_Uffering";"Book(s)";"The Sworn Sword (Appears)"
"/index.php/Helicent_Uffering";"name";"Helicent Uffering"
"/index.php/Helliweg";"Title";"Maester"
"/index.php/Helliweg";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Helliweg";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Helliweg";"name";"Helliweg"
"/index.php/Helly";"Book(s)";"/index.php/A_Storm_of_Swords"
"/index.php/Helly";"Book(s)";"/index.php/A_Feast_for_Crows"
"/index.php/Helly";"Book(s)";"A Storm of Swords (Mentioned)"
"/index.php/Helly";"Book(s)";"A Feast for Crows (Mentioned)"
"/index.php/Helly";"name";"Helly"
"/index.php/Helman_Tallhart";"Title";"Ser"
"/index.php/Helman_Tallhart";"Title";"Master of Torrhen's Square"
"/index.php/Helman_Tallhart";"Allegiance";"/index.php/House_Tallhart"
"/index.php/Helman_Tallhart";"Allegiance";"House Tallhart"
"/index.php/Helman_Tallhart";"Culture";"/index.php/Northmen"
"/index.php/Helman_Tallhart";"Culture";"Northmen"
"/index.php/Helman_Tallhart";"Born";"/index.php/Torrhen%27s_Square"
"/index.php/Helman_Tallhart";"Born";"At Torrhen's Square"
"/index.php/Helman_Tallhart";"Died";"/index.php/Duskendale"
"/index.php/Helman_Tallhart";"Died";"In 299AC, at Duskendale"
"/index.php/Helman_Tallhart";"Book(s)";"/index.php/A_Game_of_Thrones"
